"Datos","urlficha"
"Ciervo de Cola Blanca 	Puntos anormales 	Cuerna Derecha	Cuerna izquierda 	0.0000	0.0000 	0.0000	0.0000 	0.0000	0.0000 	0.0000	0.0000 	0.0000	0.0000 	0.0000	0.0000 Subtotales	0	0 Total E	0.0000 	Columna 1	Columna 2	Columna 3	Columna 4 A. Nº de Puntas en el Asta Derecha	0	Nº de Puntas en la Cuerna Izquierda	0	Crédito de envergadura	Cuerna Derecha	Cuerna izquierda	Diferencia B. Distancia entre extremos de cuernas	0.0000	C. Envergadura mayor	0.0000 D. Extensión entre las varas principales	0.0000	EL CRÉDITO DE ENVERGADURA PUEDE SER IGUAL PERO NO PUEDE SUPERAR MÁS DE LA VARA PRINCIPAL	0.0000 E. Total de las longitudes de los puntos anormales				0.0000 F. Longitud de la vara principal		0.0000	0.0000	0.0000 G-1. Longitud de la primera punta		0.0000	0.0000	0.0000 G-2. Longitud de la segunda punta		0.0000	0.0000	0.0000 G-3. Longitud de la tercera punta		0.0000	0.0000	0.0000 G-4. Longitud de la cuarta punta, si está presente		0.0000	0.0000	0.0000 G-5. Longitud de la quinta punta, si está presente		0.0000	0.0000	0.0000 G-6. Longitud de la sexta punta, si está presente		0.0000	0.0000	0.0000 G-7. Longitud de la séptima punta, si está presente		0.0000	0.0000	0.0000 H-1. Circunferencia en el lugar más pequeño entre la roseta y la primera punta		0.0000	0.0000	0.0000 H-2. Circunferencia en el lugar más pequeño entre la primera y segunda punta		0.0000	0.0000	0.0000 H-3. Circunferencia en el lugar más pequeño entre la segunda y tercera punta		0.0000	0.0000	0.0000 H-4. Circunferencia en el lugar más pequeño entre la tercera y cuarta punta		0.0000	0.0000	0.0000 	Total	0.0000	0	0	0.0000 		AÑADIR	Columna 1	0.0000 		Columna 2	0.0000 		Columna 3	0.0000 	Subtotal	0.0000 	Restar columna 4	0.0000 	Total	0.0000 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	365.820 m (1200.2 ft)	Caminando	- (Hueso de la Cadera)	De pie	Torre Peso:	Tipo:	Mapa 50.922 kg (112.3 lbs)	Común (F) Tiempo de la herida:	Integridad del trofeo: 62.355	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Settler Creeks (-7196, 4701)	1 Tiempo de Captura:	Cazador:	Trophy score: 0.0000 Valor de la captura: 0 2026-03-26 18:36	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1096988937"
"Ciervo de Cola Blanca 	Puntos anormales 	Cuerna Derecha	Cuerna izquierda 	0.0000	0.0000 	0.0000	0.0000 	0.0000	0.0000 	0.0000	0.0000 	0.0000	0.0000 	0.0000	0.0000 Subtotales	0	0 Total E	0.0000 	Columna 1	Columna 2	Columna 3	Columna 4 A. Nº de Puntas en el Asta Derecha	6	Nº de Puntas en la Cuerna Izquierda	6	Crédito de envergadura	Cuerna Derecha	Cuerna izquierda	Diferencia B. Distancia entre extremos de cuernas	16.0630	C. Envergadura mayor	22.0866 D. Extensión entre las varas principales	17.4409	EL CRÉDITO DE ENVERGADURA PUEDE SER IGUAL PERO NO PUEDE SUPERAR MÁS DE LA VARA PRINCIPAL	17.3228 E. Total de las longitudes de los puntos anormales				0.0000 F. Longitud de la vara principal		17.2441	17.3228	0.0787 G-1. Longitud de la primera punta		3.5433	3.4646	0.0787 G-2. Longitud de la segunda punta		7.5984	7.5984	0.0000 G-3. Longitud de la tercera punta		7.5984	5.0394	2.5590 G-4. Longitud de la cuarta punta, si está presente		5.0000	5.0000	0.0000 G-5. Longitud de la quinta punta, si está presente		2.9528	2.9528	0.0000 G-6. Longitud de la sexta punta, si está presente		0.0000	0.0000	0.0000 G-7. Longitud de la séptima punta, si está presente		0.0000	0.0000	0.0000 H-1. Circunferencia en el lugar más pequeño entre la roseta y la primera punta		3.5039	3.3858	0.1181 H-2. Circunferencia en el lugar más pequeño entre la primera y segunda punta		3.5039	3.5433	0.0394 H-3. Circunferencia en el lugar más pequeño entre la segunda y tercera punta		3.1890	3.2283	0.0393 H-4. Circunferencia en el lugar más pequeño entre la tercera y cuarta punta		3.3071	3.1890	0.1181 	Total	17.3228	57.4409	54.7244	3.0313 		AÑADIR	Columna 1	17.3228 		Columna 2	57.4409 		Columna 3	54.7244 	Subtotal	129.4881 	Restar columna 4	3.0313 	Total	126.4568 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de cerrojo Scout 7mm-08	✓	Munición 7mm-08 (HP)	364.000 m (1194.2 ft)	Caminando	- (Pulmón derecho, Pulmón izquierdo, Hombro)	De pie	Torre Peso:	Tipo:	Mapa 85.360 kg (188.2 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Settler Creeks (-7243, 4765)	1 Tiempo de Captura:	Cazador:	Trophy score: 126.4568 Valor de la captura: 100 2026-03-26 18:35	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1096988077"
"Oso Pardo 	MEDIDAS A. Longitud mayor sin mandíbula inferior	15.7094 B. Anchura Mayor	9.4394 	TOTALES	25.1488 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	THUNDERFRUIT	Rifle de Cerrojo .308	✓	.308 Nosler Partition	177.380 m (582.0 ft)	Trotando	- (Hígado, Intestinos, Columna vertebral 3)	Tendido	Nada Peso:	Tipo:	Mapa 340.407 kg (750.5 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 8.694	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Val-des-Bois (2514, -1037)	1 Tiempo de Captura:	Cazador:	Trophy score: 25.1488 Valor de la captura: 85.509 2026-03-26 18:50	THUNDERFRUIT","https://www.thehunter.com/#profile/THUNDERFRUIT/score/1096990515"
"Ciervo Rojo 	Medición	Total	Promedio	Factor	Puntos 1.1Longitud de la vara principal (Izquierda)	123.4 cm	247.9 cm	123.95 cm	x 0.5	61.975 Longitud de la vara principal (Derecha)	124.5 cm 1.2Longitud de la primera punta (Izquierda)	32.5 cm	64.7 cm	32.35 cm	x 0.25	8.088 Longitud de la primera punta (Derecha)	32.2 cm 1.3Longitud de la tercera punta (Izquierda)	39.6 cm	78.7 cm	39.35 cm	x 0.25	9.838 Longitud de la tercera punta (Derecha)	39.1 cm 1.4Circunferencia: Roseta (Izquierda)	24.9 cm	52.8 cm	26.4 cm	x 1	26.4 Circunferencia: Roseta (Derecha)	27.9 cm 1.5Circunferencia: Vara Inferior (Izquierda)	17.7 cm			x 1	17.7 Circunferencia: Vara Inferior (Derecha)	16.7 cm			x 1	16.7 1.6Circunferencia: Vara Superior (Izquierda)	16.1 cm			x 1	16.1 Circunferencia: Vara Superior (Derecha)	16.9 cm			x 1	16.9 1.7Peso (seco) de la cuerna	17.405 kg			x 2	34.81 1.8Amplitud Interna	89.7 cm	0-3 puntos		2 1.8Número de Puntas finales		15 + 15 =	30 		Total	240.511 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	THUNDERFRUIT	Rifle de Cerrojo .308	✓	.308 Nosler Partition	243.760 m (799.7 ft)	Parado	- (Columna vertebral 1, Cuello, Cuello)	De pie	Trípode de Apoyo para Disparar Peso:	Tipo:	Mapa 210.720 kg (464.6 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Val-des-Bois (2637, -794)	1 Tiempo de Captura:	Cazador:	Trophy score: 240.5097 Valor de la captura: 100 2026-03-26 18:48	THUNDERFRUIT","https://www.thehunter.com/#profile/THUNDERFRUIT/score/1096990141"
"Corzo 	Medición	Total	Promedio	Factor	Puntos 1.1Longitud de la vara principal (Izquierda)	18.4 cm	37.2 cm	18.6 cm	x 0.5	9.3 Longitud de la vara principal (Derecha)	18.8 cm 1.2Peso (seco) de la cuerna	353.69 g			x 0.1	35.369 1.3Volumen de las Cuernas	176.845 cm3			x 0.3	53.054 1.4Amplitud Interna	5 cm	0-4 puntos		0 2.1.1Color		0-4 puntos		4 2.1.2Perlas		0-4 puntos		1 2.1.3Rosetas		0-4 puntos		1 		Total	103.723 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	THUNDERFRUIT	Rifle de Cerrojo .308	✓	.308 Nosler Partition	169.380 m (555.7 ft)	Caminando	- (Pulmón izquierdo, Hígado)	Tendido	Nada Peso:	Tipo:	Mapa 26.503 kg (58.4 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Val-des-Bois (3022, -713)	1 Tiempo de Captura:	Cazador:	Trophy score: 103.7225 Valor de la captura: 100 2026-03-26 18:40	THUNDERFRUIT","https://www.thehunter.com/#profile/THUNDERFRUIT/score/1096989514"
"Ciervo Rojo 	Medición	Total	Promedio	Factor	Puntos 1.1Longitud de la vara principal (Izquierda)	78.6 cm	157 cm	78.5 cm	x 0.5	39.25 Longitud de la vara principal (Derecha)	78.4 cm 1.2Longitud de la primera punta (Izquierda)	26.8 cm	53.4 cm	26.7 cm	x 0.25	6.675 Longitud de la primera punta (Derecha)	26.6 cm 1.3Longitud de la tercera punta (Izquierda)	22.9 cm	45.8 cm	22.9 cm	x 0.25	5.725 Longitud de la tercera punta (Derecha)	22.9 cm 1.4Circunferencia: Roseta (Izquierda)	20.5 cm	40.1 cm	20.05 cm	x 1	20.05 Circunferencia: Roseta (Derecha)	19.6 cm 1.5Circunferencia: Vara Inferior (Izquierda)	13.6 cm			x 1	13.6 Circunferencia: Vara Inferior (Derecha)	13.1 cm			x 1	13.1 1.6Circunferencia: Vara Superior (Izquierda)	13.8 cm			x 1	13.8 Circunferencia: Vara Superior (Derecha)	13.7 cm			x 1	13.7 1.7Peso (seco) de la cuerna	6.057 kg			x 2	12.115 1.8Amplitud Interna	45.2 cm	0-3 puntos		0 1.8Número de Puntas finales		7 + 7 =	14 		Total	152.015 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	THUNDERFRUIT	Rifle de Cerrojo .308	✓	.308 Nosler Partition	223.630 m (733.7 ft)	Caminando	- (Pulmón derecho, Hígado, Hombro)	Tendido	Nada Peso:	Tipo:	Mapa 175.497 kg (386.9 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Val-des-Bois (3195, -697)	1 Tiempo de Captura:	Cazador:	Trophy score: 152.0148 Valor de la captura: 100 2026-03-26 18:39	THUNDERFRUIT","https://www.thehunter.com/#profile/THUNDERFRUIT/score/1096989288"
"Ciervo Rojo 	Medición	Total	Promedio	Factor	Puntos 1.1Longitud de la vara principal (Izquierda)	76.1 cm	152.1 cm	76.05 cm	x 0.5	38.025 Longitud de la vara principal (Derecha)	76 cm 1.2Longitud de la primera punta (Izquierda)	24.9 cm	49.7 cm	24.85 cm	x 0.25	6.213 Longitud de la primera punta (Derecha)	24.8 cm 1.3Longitud de la tercera punta (Izquierda)	21.7 cm	43.1 cm	21.55 cm	x 0.25	5.388 Longitud de la tercera punta (Derecha)	21.4 cm 1.4Circunferencia: Roseta (Izquierda)	23.5 cm	47.3 cm	23.65 cm	x 1	23.65 Circunferencia: Roseta (Derecha)	23.8 cm 1.5Circunferencia: Vara Inferior (Izquierda)	14.2 cm			x 1	14.2 Circunferencia: Vara Inferior (Derecha)	13.3 cm			x 1	13.3 1.6Circunferencia: Vara Superior (Izquierda)	12.8 cm			x 1	12.8 Circunferencia: Vara Superior (Derecha)	12.5 cm			x 1	12.5 1.7Peso (seco) de la cuerna	5.79 kg			x 2	11.58 1.8Amplitud Interna	48.7 cm	0-3 puntos		1 1.8Número de Puntas finales		7 + 7 =	14 		Total	152.656 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	THUNDERFRUIT	Arco Compuesto ""Parker Python""	✓	Flechas trazadoras Arco Compuesto	6.480 m (21.3 ft)	Parado	- (Pulmón derecho, Hígado, Intestinos, Estómago)	Agazapado	Nada Peso:	Tipo:	Mapa 206.460 kg (455.2 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Val-des-Bois (3195, -697)	1 Tiempo de Captura:	Cazador:	Trophy score: 152.6547 Valor de la captura: 100 2026-03-26 18:35	THUNDERFRUIT","https://www.thehunter.com/#profile/THUNDERFRUIT/score/1096988809"
"Ciervo Rojo 	Medición	Total	Promedio	Factor	Puntos 1.1Longitud de la vara principal (Izquierda)	86.5 cm	169.1 cm	84.55 cm	x 0.5	42.275 Longitud de la vara principal (Derecha)	82.6 cm 1.2Longitud de la primera punta (Izquierda)	29.6 cm	58.9 cm	29.45 cm	x 0.25	7.363 Longitud de la primera punta (Derecha)	29.3 cm 1.3Longitud de la tercera punta (Izquierda)	27.2 cm	55.4 cm	27.7 cm	x 0.25	6.925 Longitud de la tercera punta (Derecha)	28.2 cm 1.4Circunferencia: Roseta (Izquierda)	26.7 cm	49.7 cm	24.85 cm	x 1	24.85 Circunferencia: Roseta (Derecha)	23 cm 1.5Circunferencia: Vara Inferior (Izquierda)	14.7 cm			x 1	14.7 Circunferencia: Vara Inferior (Derecha)	15.1 cm			x 1	15.1 1.6Circunferencia: Vara Superior (Izquierda)	14.7 cm			x 1	14.7 Circunferencia: Vara Superior (Derecha)	14.5 cm			x 1	14.5 1.7Peso (seco) de la cuerna	8.963 kg			x 2	17.927 1.8Amplitud Interna	95.1 cm	0-3 puntos		3 1.8Número de Puntas finales		11 + 11 =	22 		Total	183.34 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	THUNDERFRUIT	Rifle de Cerrojo .308	✓	.308 Nosler Partition	253.500 m (831.7 ft)	Trotando	- (Columna vertebral 3)	De pie	Trípode de Apoyo para Disparar 2	THUNDERFRUIT	Rifle de Cerrojo .308	✓	.308 Nosler Partition	259.950 m (852.9 ft)	Parado	- (Hígado, Intestinos)	De pie	Trípode de Apoyo para Disparar Peso:	Tipo:	Mapa 185.576 kg (409.1 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 3.112	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Val-des-Bois (3648, -1097)	2 Tiempo de Captura:	Cazador:	Trophy score: 183.3394 Valor de la captura: 94.813 2026-03-26 18:29	THUNDERFRUIT","https://www.thehunter.com/#profile/THUNDERFRUIT/score/1096988245"
"Ciervo Rojo 	Medición	Total	Promedio	Factor	Puntos 1.1Longitud de la vara principal (Izquierda)	126.4 cm	253.3 cm	126.65 cm	x 0.5	63.325 Longitud de la vara principal (Derecha)	126.9 cm 1.2Longitud de la primera punta (Izquierda)	32.6 cm	65.3 cm	32.65 cm	x 0.25	8.163 Longitud de la primera punta (Derecha)	32.7 cm 1.3Longitud de la tercera punta (Izquierda)	39.4 cm	79.4 cm	39.7 cm	x 0.25	9.925 Longitud de la tercera punta (Derecha)	40 cm 1.4Circunferencia: Roseta (Izquierda)	28.7 cm	56.4 cm	28.2 cm	x 1	28.2 Circunferencia: Roseta (Derecha)	27.7 cm 1.5Circunferencia: Vara Inferior (Izquierda)	17.6 cm			x 1	17.6 Circunferencia: Vara Inferior (Derecha)	17.5 cm			x 1	17.5 1.6Circunferencia: Vara Superior (Izquierda)	15.8 cm			x 1	15.8 Circunferencia: Vara Superior (Derecha)	16.8 cm			x 1	16.8 1.7Peso (seco) de la cuerna	17.633 kg			x 2	35.266 1.8Amplitud Interna	94 cm	0-3 puntos		2 1.8Número de Puntas finales		16 + 16 =	32 		Total	246.579 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	THUNDERFRUIT	Rifle de Cerrojo .308	✓	.308 Nosler Partition	200.830 m (658.9 ft)	Caminando	- (Corazón, Pulmón izquierdo, Hígado)	De pie	Trípode de Apoyo para Disparar Peso:	Tipo:	Mapa 232.840 kg (513.3 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Val-des-Bois (3647, -1097)	1 Tiempo de Captura:	Cazador:	Trophy score: 246.5783 Valor de la captura: 100 2026-03-26 18:28	THUNDERFRUIT","https://www.thehunter.com/#profile/THUNDERFRUIT/score/1096985814"
"Ciervo Rojo 	Medición	Total	Promedio	Factor	Puntos 1.1Longitud de la vara principal (Izquierda)	81.2 cm	165.4 cm	82.7 cm	x 0.5	41.35 Longitud de la vara principal (Derecha)	84.2 cm 1.2Longitud de la primera punta (Izquierda)	27.7 cm	55.3 cm	27.65 cm	x 0.25	6.913 Longitud de la primera punta (Derecha)	27.6 cm 1.3Longitud de la tercera punta (Izquierda)	22.8 cm	48 cm	24 cm	x 0.25	6 Longitud de la tercera punta (Derecha)	25.2 cm 1.4Circunferencia: Roseta (Izquierda)	24.9 cm	50.6 cm	25.3 cm	x 1	25.3 Circunferencia: Roseta (Derecha)	25.7 cm 1.5Circunferencia: Vara Inferior (Izquierda)	14.2 cm			x 1	14.2 Circunferencia: Vara Inferior (Derecha)	14.1 cm			x 1	14.1 1.6Circunferencia: Vara Superior (Izquierda)	13 cm			x 1	13 Circunferencia: Vara Superior (Derecha)	12.8 cm			x 1	12.8 1.7Peso (seco) de la cuerna	6.338 kg			x 2	12.675 1.8Amplitud Interna	41.1 cm	0-3 puntos		0 1.8Número de Puntas finales		7 + 7 =	14 		Total	160.338 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	THUNDERFRUIT	Arco Compuesto ""Parker Python""	✓	Flechas trazadoras Arco Compuesto	19.430 m (63.7 ft)	Parado	- (Pulmón derecho, Pulmón izquierdo, Hígado)	Agazapado	Nada Peso:	Tipo:	Mapa 195.979 kg (432.1 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Val-des-Bois (3675, -1202)	1 Tiempo de Captura:	Cazador:	Trophy score: 160.3378 Valor de la captura: 100 2026-03-26 18:23	THUNDERFRUIT","https://www.thehunter.com/#profile/THUNDERFRUIT/score/1096987622"
"Corzo 	Medición	Total	Promedio	Factor	Puntos 1.1Longitud de la vara principal (Izquierda)	24.4 cm	49.4 cm	24.7 cm	x 0.5	12.35 Longitud de la vara principal (Derecha)	25 cm 1.2Peso (seco) de la cuerna	551.862 g			x 0.1	55.186 1.3Volumen de las Cuernas	275.931 cm3			x 0.3	82.779 1.4Amplitud Interna	8.3 cm	0-4 puntos		1 2.1.1Color		0-4 puntos		2 2.1.2Perlas		0-4 puntos		2 2.1.3Rosetas		0-4 puntos		2 		Total	157.315 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	THUNDERFRUIT	Rifle Bullpup 7mm Magnum	✓	7mm Magnum	85.700 m (281.2 ft)	Trotando	- (Columna vertebral 1, Hombro)	Tendido	Nada Peso:	Tipo:	Mapa 28.843 kg (63.6 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Val-des-Bois (3772, -1617)	1 Tiempo de Captura:	Cazador:	Trophy score: 157.3155 Valor de la captura: 100 2026-03-26 18:08	THUNDERFRUIT","https://www.thehunter.com/#profile/THUNDERFRUIT/score/1096985744"
"Corzo 	Medición	Total	Promedio	Factor	Puntos 1.1Longitud de la vara principal (Izquierda)	17.5 cm	34.3 cm	17.15 cm	x 0.5	8.575 Longitud de la vara principal (Derecha)	16.8 cm 1.2Peso (seco) de la cuerna	349.514 g			x 0.1	34.951 1.3Volumen de las Cuernas	174.757 cm3			x 0.3	52.427 1.4Amplitud Interna	3.7 cm	0-4 puntos		0 2.1.1Color		0-4 puntos		3 2.1.2Perlas		0-4 puntos		0 2.1.3Rosetas		0-4 puntos		2 		Total	100.953 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	THUNDERFRUIT	Rifle de Cerrojo .308	✓	.308 Nosler Partition	71.320 m (234.0 ft)	Caminando	- (Pulmón derecho, Pulmón izquierdo)	De pie	Nada Peso:	Tipo:	Mapa 26.274 kg (57.9 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Val-des-Bois (3781, -1612)	1 Tiempo de Captura:	Cazador:	Trophy score: 100.9535 Valor de la captura: 100 2026-03-26 18:08	THUNDERFRUIT","https://www.thehunter.com/#profile/THUNDERFRUIT/score/1096986081"
"Ciervo Rojo 	Medición	Total	Promedio	Factor	Puntos 1.1Longitud de la vara principal (Izquierda)	101.7 cm	197 cm	98.5 cm	x 0.5	49.25 Longitud de la vara principal (Derecha)	95.3 cm 1.2Longitud de la primera punta (Izquierda)	32.2 cm	64.4 cm	32.2 cm	x 0.25	8.05 Longitud de la primera punta (Derecha)	32.2 cm 1.3Longitud de la tercera punta (Izquierda)	32.5 cm	63.5 cm	31.75 cm	x 0.25	7.938 Longitud de la tercera punta (Derecha)	31 cm 1.4Circunferencia: Roseta (Izquierda)	25.3 cm	49.5 cm	24.75 cm	x 1	24.75 Circunferencia: Roseta (Derecha)	24.2 cm 1.5Circunferencia: Vara Inferior (Izquierda)	15.5 cm			x 1	15.5 Circunferencia: Vara Inferior (Derecha)	14.7 cm			x 1	14.7 1.6Circunferencia: Vara Superior (Izquierda)	15.6 cm			x 1	15.6 Circunferencia: Vara Superior (Derecha)	15 cm			x 1	15 1.7Peso (seco) de la cuerna	10.433 kg			x 2	20.866 1.8Amplitud Interna	80.2 cm	0-3 puntos		3 1.8Número de Puntas finales		12 + 12 =	24 		Total	198.654 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	THUNDERFRUIT	Rifle de Cerrojo .308	✓	.308 Nosler Partition	255.950 m (839.7 ft)	Corriendo	-	Tendido	Nada 2	THUNDERFRUIT	Rifle de Cerrojo .308	✓	.308 Nosler Partition	232.940 m (764.2 ft)	Caminando	- (Pulmón izquierdo)	Tendido	Nada Peso:	Tipo:	Mapa 213.425 kg (470.5 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 6.594	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Val-des-Bois (2310, -1811)	2 Tiempo de Captura:	Cazador:	Trophy score: 198.6537 Valor de la captura: 89.01 2026-03-26 17:24	THUNDERFRUIT","https://www.thehunter.com/#profile/THUNDERFRUIT/score/1096981869"
"Ciervo Rojo 	Medición	Total	Promedio	Factor	Puntos 1.1Longitud de la vara principal (Izquierda)	63.6 cm	127.7 cm	63.85 cm	x 0.5	31.925 Longitud de la vara principal (Derecha)	64.1 cm 1.2Longitud de la primera punta (Izquierda)	21.7 cm	44.9 cm	22.45 cm	x 0.25	5.613 Longitud de la primera punta (Derecha)	23.2 cm 1.3Longitud de la tercera punta (Izquierda)	17.8 cm	36.3 cm	18.15 cm	x 0.25	4.538 Longitud de la tercera punta (Derecha)	18.5 cm 1.4Circunferencia: Roseta (Izquierda)	19.6 cm	37.5 cm	18.75 cm	x 1	18.75 Circunferencia: Roseta (Derecha)	17.9 cm 1.5Circunferencia: Vara Inferior (Izquierda)	12.8 cm			x 1	12.8 Circunferencia: Vara Inferior (Derecha)	12.9 cm			x 1	12.9 1.6Circunferencia: Vara Superior (Izquierda)	11.5 cm			x 1	11.5 Circunferencia: Vara Superior (Derecha)	11.6 cm			x 1	11.6 1.7Peso (seco) de la cuerna	4.397 kg			x 2	8.795 1.8Amplitud Interna	28.4 cm	0-3 puntos		0 1.8Número de Puntas finales		5 + 5 =	10 		Total	128.421 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	THUNDERFRUIT	Arco Compuesto ""Parker Python""	✓	Flechas de Cupído	29.580 m (97.0 ft)	Parado	- (Hombro, Cuello)	Agazapado	Nada Peso:	Tipo:	Mapa 176.514 kg (389.1 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Val-des-Bois (2158, -1116)	1 Tiempo de Captura:	Cazador:	Trophy score: 128.4196 Valor de la captura: 100 2026-03-26 17:14	THUNDERFRUIT","https://www.thehunter.com/#profile/THUNDERFRUIT/score/1096980045"
